dataset,method,num_samples,dev,test,seed
codex,LESS (KNN-Unif.),1000,0.5524333864450455,0.6475414339755032,2
codex,LESS (KNN-Unif.),2500,0.5939306672662497,0.6777546604138773,0
codex,LESS (KNN-Unif.),2500,0.5890228487551212,0.6753391009327527,1
codex,LESS (KNN-Unif.),2500,0.573208536952734,0.6645513504139475,2
codex,LESS (KNN-Unif.),5000,0.5934035163372755,0.6894742684388483,0
codex,LESS (KNN-Unif.),5000,0.5892325080931187,0.6790911411312787,1
codex,LESS (KNN-Unif.),5000,0.592381913214922,0.6862262876049893,2
codex,LESS (KNN-Unif.),10000,0.5706823877990246,0.6595284650857384,0
codex,LESS (KNN-Unif.),10000,0.5609050821512938,0.6561095595762536,1
codex,LESS (KNN-Unif.),10000,0.5623911824077368,0.6521478301367244,2
codex,LESS (RR),500,0.4983846787363291,0.5953442957755681,0
codex,LESS (RR),500,0.49935445934534073,0.5985030509732865,1
codex,LESS (RR),500,0.4800254311412573,0.5810736190225627,2
codex,LESS (RR),1000,0.5165869854390621,0.619259933160769,0
codex,LESS (RR),1000,0.5268939640372992,0.6286010409931879,1
codex,LESS (RR),1000,0.5316806174814701,0.6295271224870875,2
codex,LESS (RR),2500,0.5889431666582823,0.6912118744205784,0
codex,LESS (RR),2500,0.5954517722129822,0.6995363830513245,1
codex,LESS (RR),2500,0.5861849375069141,0.6854234331765691,2
codex,LESS (RR),5000,0.5765505935996771,0.6733602654893656,0
codex,LESS (RR),5000,0.6044691205024719,0.704662262587934,1
codex,LESS (RR),5000,0.5804916974157095,0.6756989009476997,2
codex,LESS (RR),10000,0.5683127101510763,0.660681347186501,0
codex,LESS (RR),10000,0.5713722221553326,0.6646763593763918,1
codex,LESS (RR),10000,0.5770453307777643,0.6680105612487406,2
codex,LESS (UOT),500,0.5107156950980425,0.6077551215484336,0
codex,LESS (UOT),500,0.5047383550554514,0.6058919327081861,1
codex,LESS (UOT),500,0.49998563528060913,0.5998907627890239,2
codex,LESS (UOT),1000,0.5552237220108509,0.6488143838942051,0
codex,LESS (UOT),1000,0.5499401073902845,0.6503056920058018,1
codex,LESS (UOT),1000,0.5610999278724194,0.6499261487577412,2
codex,LESS (UOT),2500,0.6003591641783714,0.6830742750820276,0
codex,LESS (UOT),2500,0.6002105623483658,0.6848588308973892,1
codex,LESS (UOT),2500,0.606925193220377,0.6939245347638388,2
codex,LESS (UOT),5000,0.5915671940892935,0.6836230160819518,0
codex,LESS (UOT),5000,0.6076292879879475,0.705214098699995,1
codex,LESS (UOT),5000,0.5932175330817699,0.6830708481170036,2
codex,LESS (UOT),10000,0.5437852907925844,0.6459031375880177,0
codex,LESS (UOT),10000,0.5655674301087856,0.6573516500962747,1
codex,LESS (UOT),10000,0.5657620448619127,0.6560555560564673,2
codex,RDS+ (RR),500,0.6451414413750172,0.7175156651316462,0
codex,RDS+ (RR),500,0.6578087154775858,0.7236956240156213,1
codex,RDS+ (RR),500,0.646234380081296,0.7142856639583368,2
codex,RDS+ (RR),1000,0.6421309784054756,0.7181525594882063,0
