dataset,method,num_samples,seed,true_metric
gsm8k,RDS+ (RR),1000,0,31.69067475360121
gsm8k,RDS+ (RR),1000,1,32.221379833206974
gsm8k,RDS+ (RR),1000,2,33.05534495830174
gsm8k,RDS+ (RR),2500,0,37.37680060652009
gsm8k,RDS+ (RR),2500,1,36.99772554965883
gsm8k,RDS+ (RR),2500,2,39.57543593631539
gsm8k,RDS+ (RR),5000,0,39.49962092494314
gsm8k,RDS+ (RR),5000,1,40.63684609552691
gsm8k,RDS+ (RR),5000,2,39.95451099317665
gsm8k,RDS+ (RR),10000,0,39.65125094768764
gsm8k,RDS+ (RR),10000,1,39.80288097043215
gsm8k,RDS+ (RR),10000,2,39.19636087945413
gsm8k,LESS (DG),500,0,34.57164518574678
gsm8k,LESS (DG),500,1,34.26838514025777
gsm8k,LESS (DG),500,2,32.97952994692949
gsm8k,LESS (DG),1000,0,35.25398028809704
gsm8k,LESS (DG),1000,1,35.17816527672479
gsm8k,LESS (DG),1000,2,34.040940106141015
gsm8k,LESS (DG),2500,0,34.11675511751327
gsm8k,LESS (DG),2500,1,34.11675511751327
gsm8k,LESS (DG),2500,2,34.57164518574678
gsm8k,LESS (DG),5000,0,36.84609552691433
gsm8k,LESS (DG),5000,1,35.405610310841546
gsm8k,LESS (DG),5000,2,36.315390447308566
gsm8k,LESS (DG),10000,0,36.08794541319181
gsm8k,LESS (DG),10000,1,38.81728582259287
gsm8k,LESS (DG),10000,2,36.16376042456406
gsm8k,LESS (UOT),500,0,33.206974981046244
gsm8k,LESS (UOT),500,1,33.586050037907505
gsm8k,LESS (UOT),500,2,33.206974981046244
gsm8k,LESS (UOT),1000,0,34.874905231235786
gsm8k,LESS (UOT),1000,1,35.860500379075056
gsm8k,LESS (UOT),1000,2,34.420015163002276
gsm8k,LESS (UOT),2500,0,33.35860500379076
gsm8k,LESS (UOT),2500,1,32.752084912812734
gsm8k,LESS (UOT),2500,2,32.90371493555724
gsm8k,LESS (UOT),5000,0,35.78468536770281
gsm8k,LESS (UOT),5000,1,35.55724033358605
gsm8k,LESS (UOT),5000,2,34.64746019711903
gsm8k,LESS (UOT),10000,0,37.45261561789234
gsm8k,LESS (UOT),10000,1,37.52843062926459
gsm8k,LESS (UOT),10000,2,37.14935557240334
gsm8k,LESS (RR),500,0,32.82789992418499
gsm8k,LESS (RR),500,1,33.586050037907505
gsm8k,LESS (RR),500,2,33.434420015163
gsm8k,LESS (RR),1000,0,33.73768006065201
gsm8k,LESS (RR),1000,1,34.64746019711903
gsm8k,LESS (RR),1000,2,34.19257012888552
gsm8k,LESS (RR),2500,0,33.2827899924185
gsm8k,LESS (RR),2500,1,33.73768006065201
gsm8k,LESS (RR),2500,2,34.040940106141015
gsm8k,LESS (RR),5000,0,34.26838514025777
gsm8k,LESS (RR),5000,1,34.11675511751327
gsm8k,LESS (RR),5000,2,35.25398028809704
gsm8k,LESS (RR),10000,0,36.315390447308566
gsm8k,LESS (RR),10000,1,37.6800606520091
gsm8k,LESS (RR),10000,2,36.01213040181956
gsm8k,LESS (KNN-Unif.),500,0,31.387414708112203
gsm8k,LESS (KNN-Unif.),500,1,30.022744503411676
gsm8k,LESS (KNN-Unif.),500,2,31.69067475360121
gsm8k,LESS (KNN-Unif.),1000,0,31.766489764973464
gsm8k,LESS (KNN-Unif.),1000,1,32.90371493555724
gsm8k,LESS (KNN-Unif.),1000,2,31.69067475360121
