dataset,method,num_samples,dev,test,seed
gsm8k,LESS (KNN-KDE),5000,0.7196721881628036,4.879028475402069,0
gsm8k,LESS (KNN-KDE),5000,0.7097971402108669,4.872252202377435,1
gsm8k,LESS (KNN-KDE),5000,0.7055679336190224,5.0253032961969035,2
gsm8k,LESS (KNN-KDE),10000,0.7344808205962181,4.759064183260475,0
gsm8k,LESS (KNN-KDE),10000,0.7268224246799946,4.824690159746334,1
gsm8k,LESS (KNN-KDE),10000,0.7282965928316116,4.5944256766263605,2
gsm8k,LESS (KNN-Unif.),500,0.6947854943573475,4.541375347120098,0
gsm8k,LESS (KNN-Unif.),500,0.699345875531435,4.551548561243689,1
gsm8k,LESS (KNN-Unif.),500,0.6946070343255997,4.4871644482095645,2
gsm8k,LESS (KNN-Unif.),1000,0.6892443746328354,4.696618802986695,0
gsm8k,LESS (KNN-Unif.),1000,0.6872519291937351,4.614372936498947,1
gsm8k,LESS (KNN-Unif.),1000,0.699156891554594,4.591749216047899,2
gsm8k,LESS (KNN-Unif.),2500,0.7011566422879696,4.778956085014198,0
gsm8k,LESS (KNN-Unif.),2500,0.7087286300957203,4.960022443166911,1
gsm8k,LESS (KNN-Unif.),2500,0.7102211751043797,4.870376607881883,2
gsm8k,LESS (KNN-Unif.),5000,0.7095278389751911,4.858162749979512,0
gsm8k,LESS (KNN-Unif.),5000,0.7013494484126568,4.865038561947514,1
gsm8k,LESS (KNN-Unif.),5000,0.7139245197176933,4.999133238745423,2
gsm8k,LESS (KNN-Unif.),10000,0.7394321449100971,4.572050637056468,0
gsm8k,LESS (KNN-Unif.),10000,0.7245511934161186,4.639613461367916,1
gsm8k,LESS (KNN-Unif.),10000,0.7360340543091297,4.59022329321768,2
gsm8k,LESS (RR),500,0.6990578174591064,4.432243954511733,0
gsm8k,LESS (RR),500,0.6979824863374233,4.482167982350163,1
gsm8k,LESS (RR),500,0.7075735926628113,4.538070727876861,2
gsm8k,LESS (RR),1000,0.6990805678069592,4.472111852535973,0
gsm8k,LESS (RR),1000,0.7147288732230663,4.581114257981689,1
gsm8k,LESS (RR),1000,0.7048457004129887,4.698836820969715,2
gsm8k,LESS (RR),2500,0.6982068605720997,4.921085163532919,0
gsm8k,LESS (RR),2500,0.6979488059878349,4.92181995730223,1
gsm8k,LESS (RR),2500,0.7156831249594688,4.814044535205254,2
gsm8k,LESS (RR),5000,0.7167273908853531,4.779199203457952,0
gsm8k,LESS (RR),5000,0.7057604789733887,4.798779682104474,1
gsm8k,LESS (RR),5000,0.7085788808763027,4.76750665003825,2
gsm8k,LESS (RR),10000,0.7312639318406582,4.610141901467405,0
gsm8k,LESS (RR),10000,0.7234669178724289,4.643292624991983,1
gsm8k,LESS (RR),10000,0.7277281358838081,4.616722025592911,2
gsm8k,LESS (UOT),500,0.7090978473424911,4.405145321586441,0
gsm8k,LESS (UOT),500,0.7198112197220325,4.5028090296232675,1
gsm8k,LESS (UOT),500,0.7158690355718136,4.421710899872162,2
gsm8k,LESS (UOT),1000,0.6941198259592056,4.5977930373726155,0
gsm8k,LESS (UOT),1000,0.692580085247755,4.687930521954182,1
gsm8k,LESS (UOT),1000,0.7098271772265434,4.482229835793681,2
gsm8k,LESS (UOT),2500,0.7105370387434959,5.026318079960717,0
gsm8k,LESS (UOT),2500,0.7157318703830242,5.021247930830405,1
gsm8k,LESS (UOT),2500,0.7102828547358513,4.909027878491602,2
gsm8k,LESS (UOT),5000,0.7135492637753487,4.9318407118727166,0
gsm8k,LESS (UOT),5000,0.7073622904717922,5.024579121001839,1
gsm8k,LESS (UOT),5000,0.7075027823448181,5.102100317364303,2
gsm8k,LESS (UOT),10000,0.7121934778988361,4.577928400835004,0
gsm8k,LESS (UOT),10000,0.7186306342482567,4.685289202900526,1
gsm8k,LESS (UOT),10000,0.7137756496667862,4.606509003881436,2
gsm8k,RDS+ (RR),500,0.7651260569691658,4.741544674164062,0
gsm8k,RDS+ (RR),500,0.7680084630846977,4.6918464348657825,1
gsm8k,RDS+ (RR),500,0.7690264284610748,4.833718418080848,2
gsm8k,RDS+ (RR),1000,0.7497206442058086,4.61145394801009,0
gsm8k,RDS+ (RR),1000,0.7543773353099823,4.6254497808972665,1
gsm8k,RDS+ (RR),1000,0.7589146271348,4.66790163905626,2
gsm8k,RDS+ (RR),2500,0.7784739919006824,4.550246185746674,0
gsm8k,RDS+ (RR),2500,0.7801143489778042,4.503574794128684,1
gsm8k,RDS+ (RR),2500,0.7742236107587814,4.565261815152808,2
gsm8k,RDS+ (RR),5000,0.8213463202118874,4.602296461925261,0
gsm8k,RDS+ (RR),5000,0.805524580180645,4.568752554712013,1
gsm8k,RDS+ (RR),5000,0.8125872947275639,4.713156357690003,2
gsm8k,RDS+ (RR),10000,0.8251908421516418,5.067395328300482,0
gsm8k,RDS+ (RR),10000,0.8238896057009697,4.974423424957195,1
gsm8k,RDS+ (RR),10000,0.8059735707938671,4.888639128144895,2
gsm8k,Random,500,0.9937873259186745,3.508521353321784,0
gsm8k,Random,500,0.9843903630971909,3.4837826775998395,1
gsm8k,Random,500,1.0350842624902725,3.454095235821693,2
gsm8k,Random,1000,1.0093301758170128,3.3362060881998614,0
gsm8k,Random,1000,0.9050633236765862,3.399241092893732,1
gsm8k,Random,1000,0.9291467815637589,3.337913810800114,2
gsm8k,Random,2500,0.8942786976695061,3.5236209164612937,0
gsm8k,Random,2500,0.8897699117660522,3.691049303856648,1
gsm8k,Random,2500,0.8919015526771545,3.6422615091036086,2
gsm8k,Random,5000,0.8690354451537132,3.8014293786158064,0
gsm8k,Random,5000,0.8761390000581741,3.7333801478667183,1
gsm8k,Random,5000,0.9134495779871941,3.644222714035144,2
gsm8k,Random,10000,0.8438900113105774,4.142026299052929,0
gsm8k,Random,10000,0.8878027275204659,4.024132817599519,1
gsm8k,Random,10000,0.8681500107049942,4.039687240367771,2
