dataset,method,num_samples,dev,test,seed
gsm8k,LESS (KNN-Unif.),2500,0.8381421118974686,8.778929097983221,2
gsm8k,LESS (KNN-Unif.),5000,0.8350425884127617,9.074784434682226,0
gsm8k,LESS (KNN-Unif.),5000,0.8399315178394318,9.047562379743043,1
gsm8k,LESS (KNN-Unif.),5000,0.8402862101793289,8.950875551615637,2
gsm8k,LESS (KNN-Unif.),10000,0.8369032219052315,8.99006556886177,0
gsm8k,LESS (KNN-Unif.),10000,0.8151301443576813,8.994742979508082,1
gsm8k,LESS (KNN-Unif.),10000,0.830463744699955,9.040395039695063,2
gsm8k,LESS (RR),500,0.8873371407389641,8.18493497651847,0
gsm8k,LESS (RR),500,0.8954614847898483,8.196570926403078,1
gsm8k,LESS (RR),500,0.8896523788571358,8.219232602224285,2
gsm8k,LESS (RR),1000,0.851480096578598,8.375956728749424,0
gsm8k,LESS (RR),1000,0.8572224900126457,8.361127304976595,1
gsm8k,LESS (RR),1000,0.8564398512244225,8.36277265780075,2
gsm8k,LESS (RR),2500,0.8333869501948357,8.835190112885424,0
gsm8k,LESS (RR),2500,0.8354118764400482,8.817575770675278,1
gsm8k,LESS (RR),2500,0.8438674211502075,8.845394907800243,2
gsm8k,LESS (RR),5000,0.8299726247787476,9.032995897138363,0
gsm8k,LESS (RR),5000,0.837315633893013,9.00984112433722,1
gsm8k,LESS (RR),5000,0.8269230350852013,9.052301402160667,2
gsm8k,LESS (RR),10000,0.8166459649801254,9.072674705369442,0
gsm8k,LESS (RR),10000,0.8315110877156258,9.000878656516027,1
gsm8k,LESS (RR),10000,0.8214971870183945,8.943725556654854,2
gsm8k,LESS (UOT),500,0.9350886419415474,7.999383280004309,0
gsm8k,LESS (UOT),500,0.9367346614599228,8.051833175546387,1
gsm8k,LESS (UOT),500,0.9385039135813713,7.9977451466176435,2
gsm8k,LESS (UOT),1000,0.8746680319309235,8.199225628168136,0
gsm8k,LESS (UOT),1000,0.8841511458158493,8.058870544390212,1
gsm8k,LESS (UOT),1000,0.8734568506479263,8.118924555225387,2
gsm8k,LESS (UOT),2500,0.8426903113722801,8.769072931403912,0
gsm8k,LESS (UOT),2500,0.841007299721241,8.646554518143637,1
gsm8k,LESS (UOT),2500,0.8489225432276726,8.85948045656842,2
gsm8k,LESS (UOT),5000,0.8282565772533417,8.806127829475779,0
gsm8k,LESS (UOT),5000,0.8333009779453278,8.990994009490805,1
gsm8k,LESS (UOT),5000,0.832234613597393,8.863689474303944,2
gsm8k,LESS (UOT),10000,0.8182694688439369,8.99890019515864,0
gsm8k,LESS (UOT),10000,0.8246826231479645,8.951291904926661,1
gsm8k,LESS (UOT),10000,0.8249620273709297,9.185702991630201,2
gsm8k,RDS+ (RR),500,0.9139916449785233,8.505474277117472,0
gsm8k,RDS+ (RR),500,0.9183058738708496,8.563602083465021,1
gsm8k,RDS+ (RR),500,0.8971972018480301,8.484286485430506,2
gsm8k,RDS+ (RR),1000,0.940021388232708,8.672070927290957,0
gsm8k,RDS+ (RR),1000,0.9146202057600021,8.718762505135814,1
gsm8k,RDS+ (RR),1000,0.9332500100135803,8.82225885637065,2
gsm8k,RDS+ (RR),2500,0.927087739109993,8.729510473970032,0
gsm8k,RDS+ (RR),2500,0.9237602725625038,8.866159468731073,1
gsm8k,RDS+ (RR),2500,0.9324219673871994,8.802920791576812,2
gsm8k,RDS+ (RR),5000,0.9505997449159622,9.33120402935511,0
gsm8k,RDS+ (RR),5000,0.9540420770645142,8.911465231264243,1
gsm8k,RDS+ (RR),5000,0.953163743019104,9.233944278670768,2
gsm8k,RDS+ (RR),10000,0.9769715741276741,9.216087423372304,0
