dataset,method,num_samples,dev,test,seed
codex,LESS (UOT),1000,0.7589471153914928,0.8092068881803268,0
codex,LESS (UOT),1000,0.7670226749032736,0.8086409068389518,1
codex,LESS (UOT),1000,0.7673219610005617,0.8132225043467574,2
codex,LESS (UOT),2500,0.7770758029073477,0.8258875905460602,0
codex,LESS (UOT),2500,0.7708561792969704,0.8211646615653425,1
codex,LESS (UOT),2500,0.7763301488012075,0.8253497204466446,2
codex,LESS (UOT),5000,0.7721380684524775,0.8285186768987695,0
codex,LESS (UOT),5000,0.7747596707195044,0.8282852367170759,1
codex,LESS (UOT),5000,0.7725794892758131,0.8248042071590552,2
codex,LESS (UOT),10000,0.7694840654730797,0.8269165194517857,0
codex,LESS (UOT),10000,0.7710682936012745,0.8272571117692703,1
codex,LESS (UOT),10000,0.774178272113204,0.8291220913666326,2
codex,RDS+ (RR),500,0.8775216899812222,0.9125655107200146,0
codex,RDS+ (RR),500,0.8782140091061592,0.9121659803833511,1
codex,RDS+ (RR),500,0.8762533031404018,0.9092265241653532,2
codex,RDS+ (RR),1000,0.8901375345885754,0.9190543246631687,0
codex,RDS+ (RR),1000,0.8875361904501915,0.9167142446983505,1
codex,RDS+ (RR),1000,0.8900519460439682,0.9162984568927739,2
codex,RDS+ (RR),2500,0.9073554240167141,0.9264329762474911,0
codex,RDS+ (RR),2500,0.9009595401585102,0.9237519111987706,1
codex,RDS+ (RR),2500,0.8970730826258659,0.9203764733833235,2
codex,RDS+ (RR),5000,0.9138014502823353,0.934380030913933,0
codex,RDS+ (RR),5000,0.9117349199950695,0.9346022397481106,1
codex,RDS+ (RR),5000,0.9157798737287521,0.9348986797236107,2
codex,RDS+ (RR),10000,0.9292890690267086,0.9467811120321622,0
codex,RDS+ (RR),10000,0.9312496334314346,0.9471437208153106,1
codex,RDS+ (RR),10000,0.9288282878696918,0.9468241734681903,2
codex,Random,500,0.8584178872406483,0.8855798493164617,0
codex,Random,500,0.8694410584867001,0.895506356817645,1
codex,Random,500,0.860924456268549,0.8884507254571528,2
codex,Random,1000,0.8844067230820656,0.9073365662951727,0
codex,Random,1000,0.8887516558170319,0.9170860413562607,1
codex,Random,1000,0.8801389113068581,0.9098830202946792,2
codex,Random,2500,0.9048543684184551,0.9232757138843471,0
codex,Random,2500,0.9003414362668991,0.9236889290245803,1
codex,Random,2500,0.9018888399004936,0.925800059393451,2
codex,Random,5000,0.8995356783270836,0.9195625997475676,0
codex,Random,5000,0.9076280184090137,0.9284724986835106,1
codex,Random,5000,0.90274428576231,0.9263619264034001,2
codex,Random,10000,0.9052173271775246,0.9265878846919214,0
codex,Random,10000,0.9321258068084717,0.9505646916458735,1
codex,Random,10000,0.9222685880959034,0.9419408574498989,2
gsm8k,EMBED (RR),500,0.7760589718818665,7.616268413549485,0
gsm8k,EMBED (RR),500,0.7582843080163002,7.377506722999035,1
gsm8k,EMBED (RR),500,0.7537204474210739,7.554032330444313,2
gsm8k,EMBED (RR),1000,0.7811478227376938,8.850795965288695,0
gsm8k,EMBED (RR),1000,0.7816269174218178,8.585258659944108,1
gsm8k,EMBED (RR),1000,0.7852717787027359,8.271202152836404,2
gsm8k,EMBED (RR),2500,0.8177734762430191,9.594977033599205,0
gsm8k,EMBED (RR),2500,0.8150142580270767,9.750205562908238,1
gsm8k,EMBED (RR),2500,0.8057168275117874,9.427187841529644,2
gsm8k,EMBED (RR),5000,0.8351051434874535,9.709996025520713,0
gsm8k,EMBED (RR),5000,0.8338085785508156,9.73082434507461,1
gsm8k,EMBED (RR),5000,0.8392445966601372,9.907887562013558,2
gsm8k,EMBED (RR),10000,0.8445476666092873,9.846953664791231,0
gsm8k,EMBED (RR),10000,0.8288278877735138,9.999812246001607,1
gsm8k,EMBED (RR),10000,0.8351949453353882,9.515053773667434,2
gsm8k,LESS (DG),500,0.7129998952150345,6.993046595527875,0
gsm8k,LESS (DG),500,0.7515042871236801,7.167353275239784,1
gsm8k,LESS (DG),500,0.735465757548809,7.187444584581145,2
gsm8k,LESS (DG),1000,0.674525074660778,7.08833532590049,0
gsm8k,LESS (DG),1000,0.6709012947976589,7.3678627722727885,1
gsm8k,LESS (DG),1000,0.6748740449547768,7.249153834387061,2
gsm8k,LESS (DG),2500,0.6450137086212635,8.411225443269558,0
gsm8k,LESS (DG),2500,0.6532880365848541,8.510251270811878,1
gsm8k,LESS (DG),2500,0.6487916521728039,8.14487761941437,2
gsm8k,LESS (DG),5000,0.6861874312162399,9.019110042277026,0
gsm8k,LESS (DG),5000,0.6724473088979721,9.260387016481483,1
gsm8k,LESS (DG),5000,0.6648504547774792,8.554619399230528,2
gsm8k,LESS (DG),10000,0.6505827382206917,9.285210994267842,0
gsm8k,LESS (DG),10000,0.6571823135018349,8.970492057135107,1
gsm8k,LESS (DG),10000,0.6612133234739304,9.349994676957264,2
gsm8k,LESS (KNN-KDE),500,0.6989294588565826,7.2699109783129225,0
gsm8k,LESS (KNN-KDE),500,0.7115131244063377,7.393708852676843,1
gsm8k,LESS (KNN-KDE),500,0.725955031812191,7.11562500206063,2
gsm8k,LESS (KNN-KDE),1000,0.6647823117673397,7.270981283780749,0
gsm8k,LESS (KNN-KDE),1000,0.6679052636027336,7.368837931013361,1
gsm8k,LESS (KNN-KDE),1000,0.6449797041714191,7.462825094957619,2
gsm8k,LESS (KNN-KDE),2500,0.6814105696976185,8.320437106153475,0
gsm8k,LESS (KNN-KDE),2500,0.6661416292190552,8.079714709109117,1
gsm8k,LESS (KNN-KDE),2500,0.6583388075232506,8.498664464979482,2
gsm8k,LESS (KNN-KDE),5000,0.6592292040586472,8.901269970561989,0
gsm8k,LESS (KNN-KDE),5000,0.6662527620792389,8.786481706367649,1
gsm8k,LESS (KNN-KDE),5000,0.6581867709755898,8.837321863651637,2
gsm8k,LESS (KNN-KDE),10000,0.6620931476354599,9.2605620862138,0
gsm8k,LESS (KNN-KDE),10000,0.6551525965332985,9.349396130639192,1
gsm8k,LESS (KNN-KDE),10000,0.6612971648573875,9.170449316004536,2
gsm8k,LESS (KNN-Unif.),500,0.6662238016724586,7.059244420692901,0
gsm8k,LESS (KNN-Unif.),500,0.6868290193378925,7.155330086766634,1
gsm8k,LESS (KNN-Unif.),500,0.6976396143436432,7.240129637483217,2
gsm8k,LESS (KNN-Unif.),1000,0.6402184143662453,7.309951707393134,0
gsm8k,LESS (KNN-Unif.),1000,0.6349209994077682,7.318557750103237,1
gsm8k,LESS (KNN-Unif.),1000,0.6511299349367619,7.57368656737593,2
gsm8k,LESS (KNN-Unif.),2500,0.6513022594153881,8.035251134087227,0
gsm8k,LESS (KNN-Unif.),2500,0.6511720605194569,8.738959006055726,1
gsm8k,LESS (KNN-Unif.),2500,0.6475590020418167,8.564125190999492,2
gsm8k,LESS (KNN-Unif.),5000,0.6514642350375652,9.025057120066506,0
gsm8k,LESS (KNN-Unif.),5000,0.6477022133767605,9.103192712250218,1
gsm8k,LESS (KNN-Unif.),5000,0.6600394994020462,8.729441367106695,2
gsm8k,LESS (KNN-Unif.),10000,0.6692605726420879,9.276774021782055,0
